"name","b","n","ib_chi2p","ib_emd","ib_chi2s","ib_h","ib_kl","oob_chi2p","oob_emd","oob_chi2s","oob_h","oob_kl"
"redistricting",1,25066,0.12067809623598788,0.13936669570469792,0.09621270449093618,0.11209055981081316,0.04654173221120045,0.07712098252107011,0.13266762852243122,0.08877941579706122,0.10792678378760509,0.04284896248598337
"ftrain redistricting",1,25066,506279.1379979699,0.8344488999999999,0.2958137910515605,0.2247823281423389,0.5957652188879414,6.769547734607558,0.8574533930906898,0.30111781290729545,0.223623666313388,0.3409762355177654
"redistricting",1,50000,0.08955148520729132,0.13625716291276302,0.09146316896342979,0.10920358293587519,0.04420454380980658,0.07284716856217005,0.12963391195995783,0.08421350043534317,0.10505691369662283,0.04058634398053936
"ftrain redistricting",1,50000,544757.7950829201,0.8780199999999997,0.30529030276466024,0.22834413463777323,0.6169418241185063,7.184695761112415,0.90102449309069,0.31052643636996125,0.22716231646097834,0.3526720185438633
"uniform",2,100,0.9002675326498754,0.5837372303448116,0.7472833536655678,0.3419857527242916,0.38649696342079165,0.7972244648471847,0.571037126701503,0.7446741445961025,0.3399199605386097,0.38588470042579737
"ftrain uniform",2,100,329.3141097997659,1.9679399999999994,1.0315850555248107,0.42108505187686596,1.3856174407614508,133.0094258796016,1.9321216622075286,1.0374869106823348,0.42335182835685353,1.357402466756167
"redistricting",2,100,0.9002675326498754,0.5837372303448116,0.7472833536655678,0.3419857527242916,0.38649696342079165,0.7972244648471847,0.571037126701503,0.7446741445961025,0.3399199605386097,0.38588470042579737
"ftrain redistricting",2,100,329.3141097997659,1.9679399999999994,1.0315850555248107,0.42108505187686596,1.3856174407614508,133.0094258796016,1.9321216622075286,1.0374869106823348,0.42335182835685353,1.357402466756167
"uniform",2,199,0.46044523950958555,0.36697944032090807,0.4394297058145829,0.24737234508084777,0.2191007402964613,0.4188034931868503,0.3634572880089882,0.42764334414743116,0.24313622937821017,0.21348924780333806
"ftrain uniform",2,199,255.24917395115952,1.8370357542712736,0.8537901220346885,0.3824073847107777,1.171148437583008,103.93923862272365,1.7912676134637437,0.8594250435148932,0.3848608076193499,1.1503039216661384
"redistricting",2,199,0.46044523950958555,0.36697944032090807,0.4394297058145829,0.24737234508084777,0.2191007402964613,0.4188034931868503,0.3634572880089882,0.42764334414743116,0.24313622937821017,0.21348924780333806
"ftrain redistricting",2,199,255.24917395115952,1.8370357542712736,0.8537901220346885,0.3824073847107777,1.171148437583008,103.93923862272365,1.7912676134637437,0.8594250435148932,0.3848608076193499,1.1503039216661384
"uniform",2,398,0.3084767317091847,0.33556292207298144,0.31307860500430135,0.2039683767568672,0.1557754399664999,0.29265778407580506,0.31863353820800777,0.29917259554576214,0.19881749682914898,0.1491075301231722
"ftrain uniform",2,398,205.7502663042781,1.9303726,0.8188723441279991,0.37634431418059505,1.1266946175962838,85.61901782397891,1.963345744313223,0.8222336368232244,0.3786803712249972,1.1138168670491686
"uniform",2,794,0.2279553802257141,0.2630002688178122,0.22947618194091696,0.17272546119314894,0.11444955942053563,0.21369782353003225,0.265465603863512,0.21716843732280022,0.16759416771676866,0.10827340849666943
"ftrain uniform",2,794,274.1134364816753,1.8397775132242493,0.8767331131356315,0.38732365169320027,1.2030481999712024,108.89664470518028,1.8610635650941814,0.8854672959816274,0.39025329478873844,1.175354419777905
"uniform",2,1583,0.17255184068221424,0.22278118421051815,0.17250667020237692,0.14883634953165834,0.08623346105605273,0.1622390296881208,0.2259733207803864,0.1622905423198139,0.14405995370115715,0.08124163517472381
"ftrain uniform",2,1583,203.29849246673325,1.8432281385343734,0.8754273654076459,0.3856248983382534,1.1458301749473412,82.86635323022278,1.876201282847596,0.8874669329293513,0.3892400104676373,1.129467708678537
"uniform",2,3158,0.13054891608265093,0.19567846065273514,0.13003934019878305,0.128656204605282,0.06513621618942422,0.12215356608055619,0.20633458033641042,0.12101136858029095,0.12391347622319886,0.06073457963514336
"ftrain uniform",2,3158,180.79335609661322,1.7448925417985082,0.8449389080808439,0.3779535705301621,1.0898986268759072,74.46357383253005,1.7778656861117315,0.8592236201812188,0.3819698456643637,1.077043498849642
"uniform",2,6300,0.09815010250358217,0.1678009857706371,0.09650811174156541,0.11046743667960461,0.04853409678406404,0.09093058762562736,0.18640692413270007,0.0888595204241774,0.10589115959077801,0.04477814593258374
"ftrain uniform",2,6300,155.2723345130119,1.7187570682857063,0.8219518123478071,0.37273265116906745,1.0537801636175168,65.93542515316193,1.7517302125989287,0.836499172687794,0.37692943825831093,1.0476516746675706
"uniform",2,12566,0.0760833932022092,0.14651186171506023,0.07437295674254908,0.09683053254322901,0.03747155359302657,0.07031550491523601,0.16544289391869638,0.06814361966901465,0.09262180515952723,0.03443026822920864
"ftrain uniform",2,12566,134.56016703946108,1.6804172,0.8117062551949457,0.36989686429208185,1.024684543920939,58.62726919040839,1.7133903443132232,0.8265969378873189,0.3741978989225187,1.0229820473922067
"uniform",2,25066,0.059396485367963096,0.1315098751687391,0.05803636094600272,0.08546339952797039,0.02924408408318726,0.05468965208912514,0.1503915445847269,0.05297104562173624,0.08160577951873302,0.02676858261721765
"ftrain uniform",2,25066,126.45123427638988,1.6867015650801565,0.8061915854232776,0.3683364767068344,1.010586351097009,55.668573180281555,1.7196747093933784,0.8211803806196118,0.37269909388813754,1.0104983812986787
"uniform",2,50000,0.047537963240596906,0.11598221553400952,0.04653755702907051,0.0764971462118773,0.023435202948651365,0.04339392741538755,0.1365601971365501,0.04211950033594742,0.0727396430057982,0.021269796352417273
"ftrain uniform",2,50000,123.40955438785274,1.69796,0.8209214131294065,0.37080914689746386,1.0138640039389442,54.45797052687649,1.7309331443132225,0.8362528512979464,0.37518920526972493,1.0139855451995692
"redistricting",2,398,0.2844291572154875,0.28720210061687107,0.29204044085831565,0.1996177161068018,0.14565231202234188,0.26661437400198096,0.26441366752622747,0.2779553477425872,0.1939110153584125,0.1385756238698717
"ftrain redistricting",2,398,107.2807786360919,1.5371529498747039,0.6142864966212598,0.32188858440609847,0.7926818000528217,45.978355131538166,1.570126094187926,0.6232155123780334,0.3252372741318289,0.78716290235139
"redistricting",2,794,0.19359965320146824,0.25698159281034044,0.19328798259539795,0.1592182547538395,0.09669935101427383,0.17823776946380895,0.2247868884920963,0.17985625789169588,0.1530798828743829,0.0899713233468307
"ftrain redistricting",2,794,75.25990246403629,1.2087964763223509,0.5059914743439579,0.29124463259973926,0.6425102299416756,32.32164461035809,1.2255587313091891,0.5171550696205208,0.2951208445792105,0.6384855130675562
"redistricting",2,1583,0.12303596176097117,0.20142794100712347,0.1252551573155907,0.12681868589133788,0.06235169268661617,0.11329938801600403,0.16984959497534857,0.11420586072508009,0.12083943943350113,0.057030923247983416
"ftrain redistricting",2,1583,71.89572203771723,1.1027768133753633,0.4059311753801753,0.262835516594784,0.5466708412330507,29.543314151396576,1.1357499576885859,0.4169420602582225,0.2667833506446456,0.5382034617870203
"redistricting",2,3158,0.084419843621693,0.16509431700164628,0.08507253751497862,0.10394107110409292,0.042451412918534596,0.07762555995271496,0.14598321138749656,0.07689265554475623,0.09869098246949694,0.038580687816233424
"ftrain redistricting",2,3158,55.815880852999115,1.0574190978480904,0.3634154947423189,0.25002977539007304,0.49553710503010273,23.608982045728936,1.0903922421613133,0.3742990191095743,0.2542411260327674,0.49163342077751326
"redistricting",2,6300,0.06242387238016304,0.13659829045923882,0.06334331564132505,0.08952804530303476,0.03153718811774547,0.05737360736520415,0.13526441520166274,0.05721423224889768,0.08501270530902924,0.028642875918483343
"ftrain redistricting",2,6300,41.29057909194938,1.01811980177802,0.34525953227964035,0.24296569508940877,0.45546888793213675,18.139926263891454,1.0529901457852964,0.3554939712525156,0.24710980998636672,0.4548787749478623
"redistricting",2,12566,0.04794402176902217,0.120381780371757,0.04947721364342204,0.07911124724382239,0.024504817384250425,0.04352557885123547,0.12043428083957941,0.04436793158210395,0.07485441798960375,0.022059058151291427
"ftrain redistricting",2,12566,36.67700314882548,0.9571950999999985,0.3312945634588777,0.2373377962413263,0.42924574170126095,16.169763089864592,0.9901682443132207,0.3413477711903605,0.24149226530532297,0.4294001622614266
"redistricting",2,25066,0.038742721193738,0.10538207330039029,0.040430286543658836,0.07150300583053953,0.019954565897760117,0.03510203190421996,0.11316280293653834,0.03622282139897965,0.06762519003642443,0.01793942048652476
"ftrain redistricting",2,25066,32.39559922661738,0.8839075696015136,0.31503176325462506,0.23090455306877716,0.40269506851912573,14.349084876432519,0.9168807139147364,0.3245574899581109,0.23498788733290446,0.4032312327464854
"redistricting",2,50000,0.03270540293500448,0.09312102839668583,0.03443150024385529,0.06598195045003216,0.016947326448202793,0.029693556297757835,0.10917110621467153,0.030922288824181934,0.06247560311206584,0.015269889244107358
"ftrain redistricting",2,50000,32.80872969702352,0.8686200000000001,0.3119398766021593,0.2297993615462188,0.4000370596698825,14.483377351858211,0.9015931443132228,0.32135374664282007,0.23382906538490747,0.4001487310319198
"uniform",3,100,0.8067140548704765,0.4885511779516488,0.6364328533164173,0.32190868966009833,0.3468220294297586,1.0192180507036523,0.4973483953657507,0.6311764930547451,0.3217291871622833,0.3502475713890539
"ftrain uniform",3,100,19.614296938179297,1.47766,0.8694408820899187,0.394025400403005,0.8636587461485555,25.082940550222915,1.4985760615393384,0.862655137394325,0.3941542842183289,0.8984841218625431
"redistricting",3,100,0.8067140548704765,0.4885511779516488,0.6364328533164173,0.32190868966009833,0.3468220294297586,1.0192180507036523,0.4973483953657507,0.6311764930547451,0.3217291871622833,0.3502475713890539
"ftrain redistricting",3,100,19.614296938179297,1.47766,0.8694408820899187,0.394025400403005,0.8636587461485555,25.082940550222915,1.4985760615393384,0.862655137394325,0.3941542842183289,0.8984841218625431
"uniform",3,199,0.42153522236075214,0.37090562102091545,0.43446132486810696,0.2442795061176897,0.21718921152121035,0.45917073395685387,0.37967460166385153,0.4328613451308828,0.24419759683451556,0.21865075665647152
"ftrain uniform",3,199,32.05938169484611,1.2914984648241534,0.6146445529191946,0.32317959832682486,0.7627769215865874,33.10243244500656,1.3182042949629855,0.6092235251312593,0.32377305841274534,0.7937777506716421
"redistricting",3,199,0.42153522236075214,0.37090562102091545,0.43446132486810696,0.2442795061176897,0.21718921152121035,0.45917073395685387,0.37967460166385153,0.4328613451308828,0.24419759683451556,0.21865075665647152
"ftrain redistricting",3,199,32.05938169484611,1.2914984648241534,0.6146445529191946,0.32317959832682486,0.7627769215865874,33.10243244500656,1.3182042949629855,0.6092235251312593,0.32377305841274534,0.7937777506716421
"uniform",3,398,0.29331647460662597,0.27711562502166953,0.3153111479213351,0.2035894783476677,0.15498942912272376,0.2955855125628203,0.28561574578322774,0.3118059942975012,0.20236864470854768,0.1538034493158538
"ftrain uniform",3,398,49.46448619972986,1.4848533826633386,0.6845909443302526,0.3404375817465229,0.8536126257163423,46.54841359045987,1.523460383828626,0.6790054420284999,0.3409076471908192,0.8829303834262994
"uniform",3,794,0.23821739211170834,0.24533632378356468,0.2541237397204243,0.18143306926562647,0.12487220015729557,0.23441242356601902,0.2525704880665432,0.24958071911265284,0.17965257619846614,0.12269188111513556
"ftrain uniform",3,794,44.03814691648184,1.528275870780827,0.7336805700751423,0.34990943174427924,0.8662636647907509,39.53966374501345,1.5361944267416836,0.7301336343371161,0.35017597251236193,0.8840381134335668
"uniform",3,1583,0.1961086051985635,0.23099248544399542,0.2088648304821668,0.16373241118958376,0.10255012148751354,0.19242879021791492,0.2386226662997331,0.20469892506930318,0.1619547809871879,0.10054273898473781
"ftrain uniform",3,1583,48.79764810862161,1.6275998745419868,0.7934449077245489,0.36444521119980183,0.9399078243844603,42.85358017803042,1.6325299770158563,0.7891530268238802,0.3644224709398315,0.9539393983155653
"uniform",3,3158,0.17455126713978392,0.20936511847605468,0.1837908476130352,0.15318421521630535,0.09050403854655067,0.17122636900583843,0.21732110004589678,0.18012111447814258,0.1515218726007815,0.08872068466937094
"ftrain uniform",3,3158,60.98096250557445,1.6620667000000002,0.7984062107035564,0.36536734108343744,0.9542695925135461,50.76904192988569,1.6643525091321343,0.7932496108436272,0.3650614413854496,0.9627404166804525
"uniform",3,6300,0.15881542395972037,0.19539152567611667,0.16531358609290345,0.14503789511254112,0.08167140414234035,0.15608339820212583,0.20201394004666245,0.16229167533918754,0.14360740964295943,0.08020404210564099
"ftrain uniform",3,6300,61.806260325751026,1.6836243000000004,0.8011577554521303,0.3652128118776637,0.9478075199947205,51.10983578775485,1.6859101091321345,0.7964940281049061,0.36498156954063543,0.9556132670415269
"uniform",3,12566,0.14795943358971456,0.18690642953206613,0.15363396435631868,0.13969742510880637,0.07594837025120976,0.1453950980035766,0.19083054051056308,0.15079166710682393,0.1383197782816946,0.07457040427870645
"ftrain uniform",3,12566,68.45219444674315,1.684862336415766,0.7986913730796565,0.36578187872595264,0.9665608221878308,56.10318167719242,1.6871481455479005,0.7947272503378433,0.3656895833958818,0.9742171800009888
"uniform",3,25066,0.1395723509738716,0.1804038734345543,0.1445263557780022,0.1354007645116245,0.07149947650148093,0.136956295465022,0.18331884227333273,0.14179752643107596,0.13404836711053622,0.07015233112920143
"ftrain uniform",3,25066,67.73468850779906,1.6964707,0.8031176989968043,0.3671063280557676,0.9736160999209132,55.63844581471206,1.6987565091321342,0.79977174015675,0.36709335626110096,0.9812012353295052
"uniform",3,50000,0.13301653806852304,0.17654437994511535,0.1377116868498323,0.13210267979546653,0.06812683120862188,0.13046896040606182,0.17941994684922766,0.13516334033506916,0.1308142789268688,0.0668516656399234
"ftrain uniform",3,50000,66.92149369835114,1.7091400000000025,0.8109241393051492,0.3686075209455101,0.9771184197763427,54.99799169490674,1.7114258091321366,0.8071296982374968,0.3684763623901843,0.9842186678889993
"redistricting",3,398,0.32079806154794716,0.290243295499883,0.33062677447948585,0.2091078976139718,0.16484018333004516,0.3212946483148608,0.29880769057840845,0.32968070849162945,0.20876168704449713,0.16442449768550493
"ftrain redistricting",3,398,35.59313120719743,1.2719448298244833,0.5399604009976191,0.3013544419889217,0.657201188479043,29.658035312198592,1.3076600981162565,0.5380746875992911,0.3016511931120337,0.6645566477191639
"redistricting",3,794,0.23374194919935415,0.22831005889269576,0.23923609702610307,0.17620094661328434,0.11912996891052813,0.23007098907735607,0.2349646401247887,0.23678394546381515,0.17517413651576458,0.11768814780513123
"ftrain redistricting",3,794,35.729513052425396,1.1878063571787292,0.4564464365805627,0.28086837508783064,0.6011178807862543,30.127188548610544,1.2235216254705021,0.45445511427715646,0.2813959745183233,0.6116942059334642
"redistricting",3,1583,0.18412632336804222,0.21234772101754412,0.18989514003194297,0.15617917655005983,0.0942095278766627,0.18042233029970875,0.2096145520333028,0.18659175931840324,0.1547139254010673,0.09247730345009775
"ftrain redistricting",3,1583,25.153804879278578,0.9661945992414605,0.36137167042507856,0.2499443151519811,0.47310917069646924,20.75087773600461,0.9791445766926101,0.35891711413074606,0.2500601246638632,0.47789954654218975
"redistricting",3,3158,0.15903655882791365,0.19441943994459082,0.16765232924246073,0.14653552637242656,0.0825883113758298,0.1570793426095794,0.19550889269835495,0.16532746426593112,0.14545870215939433,0.0814684795675454
"ftrain redistricting",3,3158,21.977352949732264,0.9527573096262693,0.34003077585790586,0.24126945642416217,0.43432361594346747,18.09176835178849,0.9550431187584034,0.33912494249270364,0.24175177937683853,0.4393048950086723
"redistricting",3,6300,0.1396278667000606,0.1834106588407796,0.14987659308566034,0.13841595464130416,0.07340792043321386,0.13829959949398152,0.1839479758735872,0.1480780811446659,0.13754150565667606,0.07257013418887481
"ftrain redistricting",3,6300,22.229176137057923,0.9047567288526553,0.3213517813950345,0.23371890541055276,0.4073750855267059,17.71888759605119,0.9070425379847896,0.31926531171020167,0.23365944363306393,0.4080139734685646
"redistricting",3,12566,0.12821760233016405,0.17224540606359517,0.1378030645755123,0.1326142826149344,0.06745668463100771,0.1270192095469668,0.17669672244115306,0.13614908790427552,0.13177747852828847,0.06669072776140045
"ftrain redistricting",3,12566,19.470441567096707,0.8971261696212339,0.3173072503194845,0.23175104964197582,0.39543520481683886,15.856379882439354,0.899411978753368,0.3151286329771262,0.23182344391073928,0.39832951601290373
"redistricting",3,25066,0.12029666886955119,0.164209434995175,0.1292481425573546,0.12833801550543938,0.06326534282731981,0.11917644823240357,0.17057787525904633,0.1277655879426206,0.12756526889395534,0.06257196510003199
"ftrain redistricting",3,25066,17.340066238116133,0.891070531589893,0.3116118437447654,0.22892684455520743,0.38051709183998333,14.208972261634075,0.8933563407220273,0.30931501028257563,0.22897347531060294,0.3835891296864635
"redistricting",3,50000,0.11456413333521026,0.1579287662031924,0.12238648220794299,0.12477126061972217,0.05999775378839288,0.11336155686435365,0.1642609087105858,0.1209189109909109,0.12399276229905092,0.05929895259790582
"ftrain redistricting",3,50000,17.16216626320699,0.8994026000000003,0.30881220858438163,0.22836041745201496,0.3803792025666915,14.14415678666637,0.9016884091321343,0.3065253033206167,0.22845477928666041,0.38398828283327735
"uniform",4,100,0.7978239629445836,0.4721642902012473,0.6967984835334874,0.3550367915422119,0.3773766699780408,0.8895298933752342,0.49286525910090456,0.6864826501039193,0.3528723540695,0.37613404553873797
"ftrain uniform",4,100,53.745469490993,2.0013600000000022,1.0262608333219543,0.4105430011933503,1.0727971819248039,95.39639808351839,1.9560026349081572,1.0352618911814078,0.41326360733138146,1.1260654693314067
"redistricting",4,100,0.7978239629445836,0.4721642902012473,0.6967984835334874,0.3550367915422119,0.3773766699780408,0.8895298933752342,0.49286525910090456,0.6864826501039193,0.3528723540695,0.37613404553873797
"ftrain redistricting",4,100,53.745469490993,2.0013600000000022,1.0262608333219543,0.4105430011933503,1.0727971819248039,95.39639808351839,1.9560026349081572,1.0352618911814078,0.41326360733138146,1.1260654693314067
"uniform",4,199,0.3883547248947981,0.34013046813518155,0.48519112442310663,0.268468536233966,0.23560514963717052,0.3905651594365865,0.3484245096292884,0.4811234567437689,0.26745971702773097,0.2340774417227913
"ftrain uniform",4,199,47.651768094044456,1.6752259909548022,0.8759913141371098,0.3782558906492728,0.9703949758618322,83.86026036438413,1.6905960456518003,0.8916919115623778,0.3826296522690185,1.0266559355531164
"redistricting",4,199,0.3883547248947981,0.34013046813518155,0.48519112442310663,0.268468536233966,0.23560514963717052,0.3905651594365865,0.3484245096292884,0.4811234567437689,0.26745971702773097,0.2340774417227913
"ftrain redistricting",4,199,47.651768094044456,1.6752259909548022,0.8759913141371098,0.3782558906492728,0.9703949758618322,83.86026036438413,1.6905960456518003,0.8916919115623778,0.3826296522690185,1.0266559355531164
"uniform",4,398,0.3189336291860568,0.29778456563739575,0.39938532481571964,0.2378406996294648,0.19159290940803556,0.3207489912541107,0.30540523824832116,0.3981542190669803,0.237430375207976,0.19128304282078026
"ftrain uniform",4,398,29.658285455432374,1.6446267693466452,0.8437182079835783,0.371160599839924,0.9144870009089987,49.554901013734025,1.6301689094343095,0.8582609515150872,0.37559812228624684,0.9656299561609929
"uniform",4,794,0.256884204911501,0.2596220953799736,0.3235006294235827,0.21094333007387578,0.1537869638180792,0.26006702569550333,0.2670161320350128,0.3247245604448281,0.21117974277854273,0.15465184923843328
"ftrain uniform",4,794,20.72707658871928,1.7905032280856756,0.8761714268389912,0.3766806141344367,0.9122911579734734,32.014271257530986,1.7451458629938308,0.8903562327794666,0.3807552182904206,0.9549790164606474
"uniform",4,1583,0.23095953972580172,0.2285492017000003,0.28686310925028435,0.19659671828071196,0.13616320652383554,0.2367266976513182,0.24230660811591864,0.28945294633073293,0.19733331986691824,0.1379291361066293
"ftrain uniform",4,1583,23.10969393674197,1.6824523382184675,0.8543586973468077,0.3726459515653596,0.9091348811434075,36.566872531516715,1.6632805457050113,0.86909051146454,0.3770292404419896,0.9559683659243124
"uniform",4,3158,0.20709316622980706,0.21382625895739685,0.2540312771189303,0.18385652778630554,0.1206201628653888,0.2141058515614417,0.2154063383812605,0.25718570635063087,0.18484474808737134,0.12277776965553336
"ftrain uniform",4,3158,27.816883512490442,1.6764900394869966,0.8161611024954855,0.36761218143430485,0.9216587090597135,45.02416175385511,1.6550031893629757,0.8285485136792513,0.3716184421685016,0.9698114306714367
"uniform",4,6300,0.19000422179961665,0.20169635880603412,0.22959459639357263,0.17400536586771045,0.10924282291248268,0.19675275988730312,0.20621716308500862,0.23264838716405087,0.1750094875309618,0.11132625131770078
"ftrain uniform",4,6300,29.104445172516538,1.7354870671745877,0.8224207331572823,0.36997431285725624,0.9395210063148947,47.12482844253619,1.6901297020827426,0.8331434602275831,0.3736307391759003,0.9872354977200102
"uniform",4,12566,0.177368862948806,0.19861834721504998,0.21201436669253443,0.1666447351085418,0.10103611567499395,0.1844447166467077,0.19808658857739742,0.21533651058095107,0.16782305214693172,0.10327119917158054
"ftrain uniform",4,12566,29.239432361249673,1.7349762327232467,0.8257911054808638,0.36970323558036955,0.9283819955559326,47.85368568568352,1.6896188676314015,0.8368863089962164,0.3733927871014857,0.976124891690487
"uniform",4,25066,0.16753818705197904,0.1906699532949074,0.19792513882408935,0.1606093331096895,0.09453383407668232,0.17445997758018839,0.194448073741213,0.20129325461199513,0.16185937848332232,0.09676372356792472
"ftrain uniform",4,25066,29.37063384954964,1.7480541353388284,0.8211041364206023,0.36867054457585285,0.9240332382696688,48.193488401325915,1.7026967702469833,0.8318481837579339,0.37230311015718076,0.9715680660934737
"uniform",4,50000,0.15964753266497114,0.1849764960075957,0.1857252861075178,0.15521755989543323,0.0890140519487466,0.1667478314116392,0.19256607731487985,0.1893395047513702,0.1566192737689896,0.09135847803638926
"ftrain uniform",4,50000,30.96194731662511,1.7366600000000008,0.8240054474827102,0.36993097425976207,0.9378342065289564,50.90131661745506,1.691302634908155,0.8349145247802418,0.37360697945961574,0.9865260796301768
"redistricting",4,398,0.3202867262261244,0.3060048316974408,0.3985046739009878,0.23761205803465463,0.191444213243918,0.3265250933607838,0.31847349668997743,0.39959659368874884,0.23800938540194094,0.19275932106689345
"ftrain redistricting",4,398,21.03076461722371,1.2098477713567777,0.5484831561871091,0.29893856181667855,0.604019658621121,36.71542191953455,1.2147160020153138,0.5619609628598379,0.3038379649063122,0.6466788528513022
"redistricting",4,794,0.2624537140573525,0.27122113589797303,0.3267550696928509,0.21128883466524825,0.1554902077505696,0.2665058880383129,0.2832875246807321,0.3270057074037409,0.21142220981179333,0.1562084746373767
"ftrain redistricting",4,794,13.008299940148598,0.9987990497480952,0.415305975305612,0.26234910936794287,0.4766065368412373,21.778920369657047,1.0112492776384114,0.42758040066622927,0.2670739521433998,0.510482931036004
"redistricting",4,1583,0.2261583897641881,0.23252217176356738,0.28044253311312817,0.1941116067657236,0.13304072565944902,0.23100372403517075,0.2428648747660255,0.28159273602867796,0.19455532328133765,0.13420125447616996
"ftrain redistricting",4,1583,9.642540321435533,0.99808140732786,0.37712759884193037,0.2505357804488902,0.4309901333197408,15.578385544545343,0.9588475034876695,0.3867356311049466,0.25475217310314496,0.45967637402063083
"redistricting",4,3158,0.2020891652499183,0.21272251145989518,0.24728433231101432,0.18139110994956745,0.11747728796509857,0.20782355570352848,0.2167623248720972,0.24961311482951304,0.18229079066956647,0.1191910057753524
"ftrain redistricting",4,3158,8.653541855662192,1.00741540639446,0.35434837613683007,0.2421621671057184,0.39912268734938333,14.06787457317494,0.962058041302615,0.36332502603820604,0.2463018117468296,0.4262575428056523
"redistricting",4,6300,0.184823979560922,0.20347136302311677,0.2232803631217186,0.17180094924462044,0.1063002566472853,0.19113180875476912,0.20475073842499739,0.22653414411869358,0.17308859894036227,0.10842406260206615
"ftrain redistricting",4,6300,7.003597546153177,0.9659464000000002,0.3270841472726955,0.23199582279313888,0.3613602985678373,11.235391062190379,0.9205890349081549,0.3358300769224415,0.2361508269069051,0.3862439586188774
"redistricting",4,12566,0.173173236497221,0.1958559945979061,0.2057983124953491,0.16444314645795474,0.09830272229946427,0.17996536100525024,0.1969441687383684,0.20970753588765673,0.1660222856176237,0.10072614500806112
"ftrain redistricting",4,12566,7.852716596432082,0.9635200892160096,0.32605353823036676,0.23206387536879186,0.3663822859182316,12.848879385862727,0.9181627241241648,0.33295886195866126,0.235696249833706,0.39136429985195753
"redistricting",4,25066,0.16198875374291288,0.18804368538518798,0.19065376380098825,0.15791676406471458,0.09123620276873867,0.16870443238850197,0.1901822111442351,0.19486705457029466,0.1596572841628124,0.09374915333578532
"ftrain redistricting",4,25066,7.864172888626754,0.9345209273678139,0.3125603921571881,0.22784371593413574,0.3563642978949405,12.906613472306438,0.8891635622759689,0.31924922255360827,0.23140571276309896,0.3807376935769093
"redistricting",4,50000,0.15288627153775794,0.18344037194031,0.17753039459682143,0.15206943545481788,0.0852163317088526,0.15965999010483983,0.18644801708919903,0.18209197688564555,0.15400022353466752,0.0878545413033009
"ftrain redistricting",4,50000,8.065064842942611,0.9362459864885995,0.3144547371333742,0.22879664189112148,0.3606904521341907,13.233989897183351,0.8908886213967546,0.32135313683618727,0.2323910956844919,0.38525595002273827
"uniform",5,100,1.0922115884066115,0.5591332358186254,0.7123525252249825,0.3236718513035912,0.39567733956238516,1.025968310535577,0.5180555035809272,0.7087314936627146,0.32255529138783884,0.39150551895876423
"ftrain uniform",5,100,213.40140498412285,1.9492799999999997,0.86029777893974,0.3885457197029535,1.249064940384183,158.44782259251076,1.8738482189255614,0.8614485910443587,0.38809300292668386,1.2122587714620714
"redistricting",5,100,1.0922115884066115,0.5591332358186254,0.7123525252249825,0.3236718513035912,0.39567733956238516,1.025968310535577,0.5180555035809272,0.7087314936627146,0.32255529138783884,0.39150551895876423
"ftrain redistricting",5,100,213.40140498412285,1.9492799999999997,0.86029777893974,0.3885457197029535,1.249064940384183,158.44782259251076,1.8738482189255614,0.8614485910443587,0.38809300292668386,1.2122587714620714
"uniform",5,199,0.6022795630588843,0.36753212737909824,0.5233840238052296,0.27011774718786086,0.2740640249692646,0.5884905627701758,0.37344457598665715,0.5229168366028675,0.26983125701778565,0.272813107382395
"ftrain uniform",5,199,116.7920449345329,1.6101337999999998,0.7718198434863481,0.36468507076198914,1.0396282044940501,86.80863052658863,1.6388252550264435,0.7756296817617403,0.36407532350262733,1.0029252395722088
"redistricting",5,199,0.6022795630588843,0.36753212737909824,0.5233840238052296,0.27011774718786086,0.2740640249692646,0.5884905627701758,0.37344457598665715,0.5229168366028675,0.26983125701778565,0.272813107382395
"ftrain redistricting",5,199,116.7920449345329,1.6101337999999998,0.7718198434863481,0.36468507076198914,1.0396282044940501,86.80863052658863,1.6388252550264435,0.7756296817617403,0.36407532350262733,1.0029252395722088
"uniform",5,398,0.3794340127387945,0.2857764742349531,0.3689015105389109,0.22376291065042944,0.1877909186416144,0.38079229976006623,0.3152851162684025,0.37230488737871376,0.22455361797493034,0.18913203469517448
"ftrain uniform",5,398,79.6766738552191,1.8430698557790428,0.7934864133760392,0.3665666356334522,0.9985460863551532,60.17008600479845,1.8800301108054864,0.8031863792899869,0.36716976081865627,0.9730469983314014
"uniform",5,794,0.27765865118647715,0.25497818762534735,0.2878185117943309,0.19665115380803336,0.14362275305055486,0.2773811905755841,0.2769607507943623,0.29031045585884374,0.19720487272673753,0.14442253928160723
"ftrain uniform",5,794,91.35944572611552,1.6826528346347165,0.8283630532717716,0.37227495922817844,1.003905634431281,68.78294395970217,1.7196130896611603,0.8392456524212674,0.3733474806111505,0.9817861927919296
"uniform",5,1583,0.21400250784860989,0.2131630295905979,0.23150040596290627,0.17617635192613182,0.11412357206144007,0.21450157215424484,0.24512946439472486,0.2343164580053866,0.17689636021001928,0.11511752248284689
"ftrain uniform",5,1583,66.2057087113927,1.704931235186247,0.8020054369798778,0.3670995425461425,0.9711548785339971,50.68865955990367,1.7418914902126905,0.8096021883769796,0.36738312426591047,0.9493667642548067
