"name","method","b","J","cond_R","ib_chi2p","ib_emd","ib_chi2s","ib_h","ib_kl","oob_chi2p","oob_emd","oob_chi2s","oob_h","oob_kl"
"$k$-means","kmeans",6,49,62.4542579065448,1.2400415941379905,0.3926002707052615,0.6030976852601929,0.3501488507612634,0.3486928747836941,1.2905144058465035,0.39434796967006097,0.5919663317200791,0.3472540209398695,0.34411497002750535
"$k$-means","kmeans",6,55,65.23726042709141,0.6050226593484793,0.4190981818944287,0.4894055537056558,0.28195903947803413,0.2655183013374335,0.5634375122476872,0.420867697266319,0.476504020605694,0.27823923133238204,0.2568218329818106
"$k$-means","kmeans",6,63,41.77086691811079,0.589941118206502,0.28621002119390837,0.5252469981069351,0.2917636846536047,0.2764518619579921,0.6276562740689907,0.2788771197365826,0.5221862773985332,0.2908887489233416,0.27779955128176986
"$k$-means","kmeans",6,71,52.4908971999237,0.9277237407467985,0.5736329488614609,0.3722322217080397,0.26405229271633945,0.24714618060187038,1.2307063691304017,0.5734480974780549,0.37679575601690807,0.2661092806045328,0.2607361847596805
"$k$-means","kmeans",6,80,35.27697166681118,0.6725899087405658,0.3715142926983686,0.4766052399596039,0.2664424712421288,0.25935651334941867,0.736463998151728,0.37787461609706813,0.4886882188251487,0.2697952333803306,0.2692852276034399
"$k$-means","kmeans",6,90,35.60946802252245,0.4105798673758371,0.2606034886643098,0.44772627706645657,0.2798636035909152,0.23092193259983318,0.40442640745629194,0.2647803740217151,0.44458184599305944,0.27856675579796886,0.2286910822086215
"$k$-means","kmeans",6,101,37.7007300960504,0.7287919454210087,0.38785543625738994,0.668346705184167,0.351479235879443,0.35909513785779157,0.7825073820751767,0.39420565940806473,0.6745263942711124,0.35494368629989376,0.3655534620788238
"$k$-means","kmeans",6,115,36.04913330244486,0.29078305170200497,0.23638140891215653,0.32667252392458546,0.22791172467189005,0.1642329476419388,0.29370151322125226,0.24102365973853543,0.3359702749249071,0.23170435660975688,0.16830117847683543
"$k$-means","kmeans",6,129,26.770380070545244,0.6224490368327706,0.2869937776937671,0.3535015541144626,0.2377319193120187,0.19900006037422652,0.6820354576338565,0.28977042741619774,0.3558839587144457,0.2402760143362096,0.2042061723179437
"$k$-means","kmeans",6,146,22.664130591251766,0.25389530149759015,0.2196178449900533,0.26936984839037675,0.21644854443453107,0.13913092187108964,0.2485371995992689,0.219285009756817,0.2703664366656258,0.21633109707483772,0.138732780976477
"$k$-means","kmeans",6,165,24.99213557756393,0.154003959387609,0.16537633618040715,0.15947061317210695,0.1699691717828933,0.08387394987745718,0.16391692229514065,0.16905454639901651,0.1619543011442625,0.17124306563585856,0.08599612564577852
"$k$-means","kmeans",6,186,19.906588661031094,0.16231841847346642,0.14358078234991892,0.14334517576868744,0.1424687479044632,0.07386759809944701,0.1741465125556786,0.15401500398834256,0.1539225307348234,0.14824217525991581,0.07976908482935341
"$k$-means","kmeans",6,210,19.13688655852604,0.24663829701617912,0.19412655246900853,0.18630340344190024,0.16543054210546754,0.10026566921815996,0.27593635609568345,0.20224049813949738,0.20171680866980873,0.17279979303170073,0.10955612543804405
"Gini index","tree",6,21,2845.8063269436357,5.6238043155039446,2.3359095635866027,2.083635039952372,0.6470537954051556,1.3674726505711525,7.04373404723544,2.333012608011354,2.074683592897865,0.6470582170378729,1.388839703444106
"Gini index","tree",6,24,210.18128854223025,9.390712707035506,0.9706731888151332,1.235988693103022,0.4843890527686362,0.9139593660295896,9.886076094305084,0.9643342475800395,1.2283005689740802,0.48317775944598595,0.9100713137945773
"Gini index","tree",6,27,146.4024388933111,3.2108324610647223,0.7791486570213425,1.1689335045349296,0.4726903664470124,0.7406941624833152,3.272269384903215,0.7707952657016314,1.1635418667567292,0.472036994879317,0.7350472467303207
"Gini index","tree",6,30,118.71351683322821,3.8696931975355477,0.797880765584715,1.1684497635227382,0.47251476607184084,0.7626268566666476,3.9681371705822266,0.7895273742650041,1.16245533783456,0.4716905184573961,0.7567690675982336
"Gini index","tree",6,34,92.94907927659408,3.4274827932558227,0.6727423775987421,1.235047900770611,0.5174547954458599,0.7653676051816535,3.55881487081011,0.6707510684782187,1.2409330533207525,0.5190009040203546,0.7682492962417993
"Gini index","tree",6,38,86.23192879478702,3.530242685760208,0.8158264064284647,1.1952505451991273,0.5110146555343945,0.7263626487217927,3.714495036360862,0.8167859879422535,1.205136816020724,0.5132092432562201,0.733201510921572
"Gini index","tree",6,43,75.61490724278048,4.935468099643269,0.9812716303775612,1.0986878072841988,0.4893619524951501,0.6937619363848957,5.251400212854402,0.981100589555862,1.1142811148187879,0.49242082179623575,0.7058633835699254
"Gini index","tree",6,49,59.21201708332018,2.349444265288216,0.6203346213392849,0.99629014092381,0.44726783185496766,0.5730030078517969,2.4879704670916047,0.6278259232976583,1.0139392345697755,0.450503850457349,0.5846188323470479
"Gini index","tree",6,55,56.8395406647031,2.0118107422598563,0.5501668692725854,1.0455140309278497,0.47171194468845357,0.5916532795466874,2.1272367042784177,0.5568656330876838,1.064753734899532,0.4755283030663549,0.6041553951384421
"Gini index","tree",6,63,47.46575737126691,0.7870478218803906,0.32928423339494745,0.4173527718307692,0.2594227342591314,0.23131541102801334,0.8413739776257027,0.3379601144063899,0.4322048249637736,0.26336958293761353,0.24042631331554842
"Gini index","tree",6,71,43.09266821163214,0.6115984244035929,0.3260832252203583,0.3494080475376223,0.237203827064696,0.19444520797297027,0.6575627419833431,0.3295418534974952,0.36496178456066036,0.24212436882160474,0.20404753601302322
"Gini index","tree",6,80,35.744894868619106,0.4674295252093681,0.3034844450496795,0.31303236572857235,0.21579109787431594,0.17013820399343532,0.5018574824248585,0.3069211608627793,0.32757135542261573,0.22099812041238326,0.17892951941695584
"Gini index","tree",6,90,31.990180875813405,0.3114134479767614,0.24682267457618454,0.22599975242798842,0.17660525700159932,0.12130513775300862,0.3325257818807995,0.24862433783016025,0.23409144078332622,0.17957415911762892,0.12651337463057827
"Gini index","tree",6,101,29.10426788098541,0.32774306736252334,0.24286102574604562,0.2192381866334353,0.17586661907030224,0.11847838679143506,0.35392597641199697,0.2462977415591454,0.22950040151036344,0.18010246466371552,0.12493714737747959
"Gini index","tree",6,115,27.332943893425238,0.3882993830487463,0.2519396778183764,0.281792404618124,0.21172058313226125,0.1514682685322413,0.4124025601775837,0.2553763936314763,0.2901177167970531,0.21427894063084396,0.15668832249204281
"Gini index","tree",6,129,22.24813622763473,0.3046666969196287,0.2181942645262288,0.21052920041810005,0.17506413328466616,0.11320327285253078,0.3274892932156362,0.22389418921105256,0.2181493690243977,0.17825744693329207,0.11821291753459372
"Gini index","tree",6,146,21.639103552200076,0.31204220220294154,0.18900345735094648,0.16641996696295108,0.15788629853877176,0.09477898107886143,0.3323971569600326,0.1911837893693495,0.17108559561109435,0.16021929862305578,0.09800623928898439
"Gini index","tree",6,165,19.601677547886545,0.2020437547115777,0.1537466475839003,0.14054880168006895,0.14336029113469542,0.07656626924251642,0.22115670608785692,0.15718336339700018,0.14712180218774806,0.1476580981477477,0.08119120563147667
"Gini index","tree",6,186,17.519975049436795,0.08242536886487617,0.108225357326006,0.07308597449401857,0.1021366476978629,0.03811378818135519,0.09209052942073605,0.11898248136738772,0.0787189379132624,0.10658967139489346,0.04153195476385227
"Gini index","tree",6,210,15.55379126281774,0.05395009077026511,0.08864816185074645,0.052907069422685436,0.08230404892429512,0.02655484274076421,0.05584771754419442,0.09585665412074235,0.05401183200868231,0.08316681569286206,0.027208196644953987
"entropy","tree",6,21,856.5093725501847,29.575920463644508,1.9877519921231506,1.780836647649152,0.6091015273441261,1.5093879566581356,29.662568767630837,1.9962166522742117,1.7893320196794227,0.6104784027902341,1.513850763092186
"entropy","tree",6,24,278.8592855005686,41.12303204129706,1.7284737523363447,0.8889615888163582,0.3931575489834045,0.8354667902724778,37.84769748514298,1.7282067078228833,0.8961553010369583,0.3944771456646335,0.8311744794097424
"entropy","tree",6,27,163.65454599977016,4.561999166307197,0.577401010076665,0.4936181075879445,0.2978046241153701,0.3900760814323787,4.078877329354373,0.5809612597731107,0.49118360060540284,0.29651064189093457,0.3770980547064487
"entropy","tree",6,30,130.77362904566945,4.888946506976467,0.5715147125300933,0.47156047822403346,0.27466977611321886,0.38198835740225884,4.323616634532777,0.5735899742704013,0.4593755473791773,0.27012192147859193,0.36125777742547954
"entropy","tree",6,34,133.0098822097687,4.451868923388894,0.6043579914485896,0.6734123753791963,0.3373832070316542,0.4691881837723417,4.002192171640159,0.6091654821432141,0.6666709815830335,0.3348500226671163,0.4535314642263103
"entropy","tree",6,38,131.26176222121657,1.2830954552577065,0.5120200965665329,0.6144529644645474,0.3193487355826169,0.35421462885549115,1.1831155415385166,0.5168275872611573,0.6099690561274075,0.31840454870543183,0.3467276399278225
"entropy","tree",6,43,121.44826614668638,2.1513507697762604,0.8070256192154112,0.7223041613532526,0.35748876238418614,0.47471248252098197,2.6981270816794725,0.8125776693037229,0.7234928849837964,0.35873548148438,0.48966087534917657
"entropy","tree",6,49,60.05252670211828,1.8384979050552823,0.6892944123810338,0.7081885042590693,0.33478478332600303,0.44295996704500307,2.2336691373267348,0.6940562071415062,0.7096584379247468,0.33591929611386895,0.45522442073702807
"entropy","tree",6,55,62.26551320855632,1.200598336413466,0.4674746918279709,0.613418122726841,0.307717694879546,0.3575053609427596,1.264155066593941,0.4710641851037838,0.6162951361582829,0.3086758300137692,0.3617890113136997
"entropy","tree",6,63,48.205152965442736,0.4625270385450296,0.32723214212214985,0.33226070605089203,0.21843518138900006,0.18011632826936588,0.578151108896602,0.33004399337833457,0.34378258539045453,0.22378922314924968,0.1927757215199808
"entropy","tree",6,71,42.904427073658795,0.2560177395457078,0.23134036024120055,0.19125214504412055,0.16728313405487702,0.10499028182559997,0.32169370430822847,0.2362727522472336,0.20225262198493757,0.173619905553827,0.1150629954003384
"entropy","tree",6,80,40.53768789159735,0.23295232978184358,0.23078338919301503,0.17125833938095802,0.15925875153519475,0.09489646176980615,0.2951293901080357,0.23438549577703896,0.18187599931282727,0.16565428232006216,0.10454756648584874
"entropy","tree",6,90,39.08252054536234,0.35224894748021707,0.2525800923658387,0.20815218981531958,0.17507704216872877,0.12110237172293044,0.4320943246306847,0.25379442234246496,0.2205245855892113,0.18170335258775203,0.1324978011173572
"entropy","tree",6,101,32.86254555757654,0.3428620724519286,0.22990148925303766,0.18455735445761898,0.1662922856482084,0.10966824751658509,0.42123778776105597,0.2408072274395008,0.1991802071395656,0.17407142987358876,0.12210378645157835
"entropy","tree",6,115,30.513230694128904,0.3261496212922309,0.23058904592840196,0.16418038474339883,0.1585845043148283,0.10076434597963303,0.4146491722900439,0.23392654525519319,0.17707009213109756,0.166208955184129,0.11289329720063664
"entropy","tree",6,129,30.858155820597357,0.27096617427427366,0.2006999095403675,0.18494820275535606,0.16868030325842365,0.10512202345012095,0.32427345763529564,0.20867739444593789,0.19719199181536912,0.1754383031551852,0.11521351231526687
"entropy","tree",6,146,30.17576007519368,0.26449685509827997,0.20287670150372344,0.1987322412141167,0.1894272139398755,0.11334499711799924,0.32382490771848904,0.2031731259265355,0.21129371248083062,0.1959522014943039,0.12401254618218197
"entropy","tree",6,165,25.83016208669164,0.23265686964554932,0.18648184411832944,0.1870487300108069,0.17577316161596154,0.10360849202257819,0.2845678077082619,0.1927912237838576,0.19798278397647587,0.182001676291215,0.11305059282781865
"entropy","tree",6,186,23.59156884691866,0.15553113869712099,0.1628447554627421,0.12874037578047642,0.14044296222967884,0.0694822816448849,0.2005932453553464,0.16512865489417866,0.1396452445593865,0.14756301891429457,0.07833218277596367
"entropy","tree",6,210,23.644599017060333,0.10557821894287135,0.11452998108009155,0.08621270122176466,0.11924164088010537,0.0472165202491599,0.13111755454523544,0.12038178324529783,0.0954187030143987,0.12625738202718037,0.053821721618977136
"univariate","univariate",7,21,342950.1232690029,3.0926401553943057,1.2823751103669832,1.7911455074330664,0.5783568707118759,1.1009776910187676,3.187013252006922,1.2669682581573056,1.8180848382309385,0.5827745973549695,1.1216993490508302
"univariate","univariate",7,24,22740.80794953026,4.5987861618070776,0.9349660428863175,1.4249388971057266,0.5452468569011774,0.9737623910351274,6.765986328441753,0.9238911903076674,1.4195678063215493,0.5455641254559945,1.0016150160405584
"univariate","univariate",7,27,5831.293609025434,4.983726722651901,1.0358947590435137,1.3184432046880221,0.52515954933629,0.866442029064565,461158.03544486465,1.029944518921859,1.321623443178096,0.5274815428919337,1.1253201361103347
"univariate","univariate",7,30,702.1146412165523,8.91220837553593,1.5737524281064212,1.6470745757098744,0.5911567111884709,1.1100027845768046,994251.0202705523,1.6053607444912983,1.6512108137774097,0.5938224120514507,1.4922544234044561
"univariate","univariate",7,34,354.94276174180976,10.653750021637197,0.9564731675628249,1.2200637996050714,0.4912532844788742,0.902419085607293,19.900184923424693,0.9906224821013841,1.2494543759099863,0.49860525793237576,0.986525458028257
"univariate","univariate",7,38,609.4139564930816,7.953053145877465,1.1304208306165175,1.6483742411447055,0.5947058938120243,1.1034395568002109,14.093814547829265,1.1617091470013945,1.6613509799920403,0.598387320651749,1.1662889833370949
"univariate","univariate",7,43,152.99566331876562,2.042118699077929,1.4312352234873562,1.3965284377972185,0.5143281165156156,0.8151298388248375,2.3847857629862332,1.4608496781283051,1.4282630156690646,0.5205361019401512,0.8530111106152389
"univariate","univariate",7,49,173.6711625063617,5.222664432388232,0.810995070241289,0.9259761364251841,0.4238988487736045,0.6673572059043947,9.315563053224915,0.8349049744941489,0.9364115447361193,0.42819250010312776,0.7228374885180305
"univariate","univariate",7,55,98.75700393917393,10.574804510296099,0.7722882530254737,0.9014539602619555,0.4216150725023396,0.6459654801345039,1.5374219896095356e6,0.7946154004867102,0.903980785571676,0.42599366848094367,1.116748077675522
"univariate","univariate",7,63,135.86609160160626,2.348574667671961,1.0478749579088928,0.8173065120025819,0.38416542721866764,0.5238248660415439,164273.69573695768,1.0341531530840864,0.8321885439503062,0.38990045510188914,0.6935076842181097
"univariate","univariate",7,71,104.83520257908803,2.1977415651436845,0.6065218642890434,0.6619286702093392,0.3505996676301307,0.4039500585926278,239353.24774289393,0.6124072330409364,0.6659345176074204,0.353667082223083,0.5951108318460434
"univariate","univariate",7,80,78.99463433681998,3.0937446872271375,0.5647497281953188,0.622209880280553,0.331731516313868,0.41116103285569017,225512.70987291267,0.5869717884180108,0.6211542380621071,0.3334914255206639,0.5957816865791355
"univariate","univariate",7,90,69.05605160622052,2.4756352785599187,0.5101984957154848,0.5431049053661436,0.3074961050976419,0.38541511147521057,3.6447704938250656,0.525108099960034,0.5409192602269055,0.3076024109422305,0.404880110637693
"univariate","univariate",7,101,57.59258423940836,5.092241353301443,0.45960290458014413,0.514511198801382,0.31811897483023566,0.35953675604032137,744221.2803203237,0.47912025103437134,0.5150713404584782,0.32063563256891386,0.6861981092199091
"univariate","univariate",7,115,54.92080613643971,8.990317869019467,0.6568852194631375,0.46977717302868105,0.27569103426661845,0.4083334718060711,1.2500788227673068e6,0.6810225151008591,0.46817381833409416,0.2780325621858666,0.8299123969657025
"univariate","univariate",7,129,43.51973209902639,2.0267747837303483,0.48444990265247434,0.4173337032530426,0.27851717260537723,0.27565881809469,242427.47051260454,0.4811534150063957,0.4229656434632449,0.28219738341186834,0.4654899289911656
"univariate","univariate",7,146,37.816138498412364,6.486655124005431,0.5416400854582701,0.3389846832587541,0.24931810114318168,0.3123716621222185,862735.4645868295,0.5733576170121158,0.3391360033986392,0.25186478399160156,0.6621654890699122
"univariate","univariate",7,165,36.137551211914335,2.9301976253298205,0.37673747829649434,0.4081459761419959,0.26225780366952356,0.2876164463414805,348692.70461691316,0.3935651781107272,0.41294172954219516,0.2651994276496825,0.5117488279435273
"univariate","univariate",7,186,29.59024145835615,4.325904503030353,0.47580456368274937,0.42139111490829223,0.26533131942148014,0.3180007726138251,520942.54955666244,0.4880448693098407,0.43074228860114194,0.2696854146627942,0.5938794785090006
"univariate","univariate",7,210,27.20115211872843,1.2631385485005433,0.523915018177359,0.3151087155933934,0.236614388432169,0.20537257893265956,130496.2228255864,0.5144135124646836,0.319215954551779,0.2400444245568414,0.34392510833279294
"$k$-means","kmeans",7,21,451.5089504336289,1.3729102631140193,0.6757578685686342,1.1744459320779073,0.48886163361463275,0.6613228711504322,1.4717020344930218,0.6610975555271219,1.178550307215859,0.4898861971193727,0.6713734891874927
"$k$-means","kmeans",7,24,320.1806728786098,3.6435358713909944,2.127994384743872,1.4459096449259468,0.5216866529080264,0.919137202850912,5.087466157056863,2.152788165668012,1.4775969064474685,0.5279583141054296,0.9637105333428188
"$k$-means","kmeans",7,27,293.1589866484603,2.229511414601946,0.7497948976504092,1.5084088320285864,0.5669942307765057,0.8889689904923815,2.476553949399045,0.759757864586575,1.4933736294235065,0.5647235300605468,0.8891281390564115
"$k$-means","kmeans",7,30,84.45563973057789,0.7569074843891515,0.3649545991612739,0.727112346077994,0.38627188917823757,0.38655181009696116,29923.271839520647,0.3675593407138223,0.7415762601431033,0.3903527889411644,0.46166117941176704
"$k$-means","kmeans",7,34,103.203093830499,1.360764448491379,0.5205835678983146,1.1753625193350061,0.5059230390034929,0.6554087274275507,1.4364527192726595,0.5309931060789569,1.1908207372594033,0.5090205064879036,0.6693521286052487
"$k$-means","kmeans",7,38,71.2430611700445,2.369477072173714,0.9440644031789669,1.1049741174494434,0.4860456937841201,0.6867622798653541,1153.8664643379223,0.9272310735693343,1.103389090866676,0.4852699796985584,0.7011867813751587
"$k$-means","kmeans",7,43,59.805344385616735,1.3145924896696264,0.5344735484856041,0.9377134486228778,0.4068165622828815,0.5108972483858335,60131.88182241503,0.5375106311690038,0.9325607450582424,0.40605712030147195,0.6044906348517872
"$k$-means","kmeans",7,49,56.20630611158051,0.7620847447091134,0.6790270897555878,0.5962800151748904,0.333526138034152,0.332731580640251,0.7875452354069832,0.667767753415056,0.5997867411995246,0.3338362606388325,0.3366176696867811
"$k$-means","kmeans",7,55,40.661179667733364,1.879115089833431,0.6144108078706566,0.4119425218893844,0.27030012325010006,0.2915081262849052,143715.9870277985,0.6437617428881762,0.4248988763394091,0.2778873385107097,0.4566831269411917
"$k$-means","kmeans",7,63,50.66578535874616,0.46357172892310317,0.25468131771521385,0.35328566947351353,0.2552993563042667,0.19890368178125012,10713.948009562202,0.24843282280849055,0.3528182184792951,0.25669945892103124,0.23681416016049364
"$k$-means","kmeans",7,71,56.140004657585244,0.5638106783390672,0.25097265528364254,0.28481531399558363,0.21461524771838442,0.16405625386153694,36601.99971341331,0.27610636928531845,0.30245524755174374,0.2222858515729733,0.2507417559525536
"$k$-means","kmeans",7,80,32.26818367014836,0.3032501130627278,0.23395406620494713,0.3430011216660812,0.24316447321623355,0.17450570726278047,1627.130734226992,0.24427926378222184,0.3577135724602074,0.24774058645335745,0.1981563598599845
"$k$-means","kmeans",7,90,32.55434480837542,0.33983562686248053,0.21565464194029668,0.2699702190984652,0.20795167082886654,0.14296692026849347,16549.956824284778,0.2238899556043198,0.28030388287102337,0.2124928901148041,0.1969672699479014
"$k$-means","kmeans",7,101,28.885459802584464,0.33954353912935825,0.258333065665102,0.35325646292091,0.22300094936779688,0.1771034003016612,0.35454702225849755,0.2590943509466944,0.35463304900763964,0.22256300965912948,0.17914166651471375
"$k$-means","kmeans",7,115,31.066159934682574,0.28652394868764264,0.21280839804565624,0.27728345567139173,0.2137631361722282,0.14385928796718903,4112.151664034441,0.21507570405092868,0.2918106202046232,0.21936198226162665,0.1781599144634601
"$k$-means","kmeans",7,129,22.91214028488824,0.24649246899284788,0.147418121385541,0.12632692792849698,0.13948082423675404,0.07368825593579176,17750.794230847605,0.1745775901000807,0.14071029153069026,0.14846966394134148,0.13466246019778855
"$k$-means","kmeans",7,146,22.80527828290951,0.1959146270661093,0.17495446141092863,0.2257896998301564,0.206667650690266,0.11640554601882061,0.23335723368852898,0.1808941517676928,0.22769528029418565,0.20804495631253994,0.12041770178632759
"$k$-means","kmeans",7,165,24.166576050802707,0.18505234098465131,0.19208009347745933,0.22724608282699252,0.2043778839825691,0.11542567924948069,0.2004257978326155,0.19710507183981218,0.23229536502386908,0.2056472668015892,0.11917807281743274
"$k$-means","kmeans",7,186,18.79552821763615,0.12943328545706426,0.15842151229428195,0.13927007676982642,0.14357063863454164,0.07023098988218007,350.109975572258,0.17066937467264098,0.14959567863396456,0.14773778953683853,0.08281010520303815
"$k$-means","kmeans",7,210,18.94250825197633,0.3910134388797647,0.2135822526093928,0.3378452510344905,0.2459903966488595,0.1835726070640141,1882.6144758113185,0.23387664403105513,0.3482148371950032,0.2500727586490326,0.20987333142374212
"Gini index","tree",7,21,1319.3665458491937,125.16391300102646,3.6323989144609743,1.7707780829954771,0.5976969539658883,2.354097647444454,1.5681782924180241e7,3.664018987092182,1.7894977284823654,0.6081337091524915,3.9894877600402188
"Gini index","tree",7,24,311.18503099907053,83.0220625882761,3.1207576658312277,1.484556019917217,0.5474827258109217,1.8378946101036884,1.0250409544330131e7,3.1499249835504015,1.5011133625811286,0.5568595053098463,3.14882059075552
"Gini index","tree",7,27,248.02077067998587,114.8472879730968,3.7422493937645345,1.7765933055797467,0.6072883924424527,2.2334094291211875,1.4320028519159043e7,3.7701585207100754,1.7831421854077427,0.6151518595298615,3.773982042965387
"Gini index","tree",7,30,157.72734023236941,6.9691365796753715,1.2615691967969176,0.7966100821438199,0.3990840331834132,0.6351859119314781,12.843712687180888,1.292744245025928,0.7925913275802834,0.3995670232271931,0.6828659441748451
"Gini index","tree",7,34,114.94382296069051,0.8001029138549692,0.3474549876590817,0.5145518429187762,0.2985771386986296,0.29573570224473017,23382.20804110376,0.36915891099248016,0.5189108915936171,0.3017602091059434,0.36312145840519133
"Gini index","tree",7,38,97.22899159666738,0.6099856331370229,0.30398372872261403,0.47082086597924594,0.28516818374829334,0.26229411109988743,9366.23109364513,0.31604987728793715,0.4719505321646764,0.2869536995668319,0.3044253193601215
"Gini index","tree",7,43,86.33521000151838,1.0371444735851016,0.5079642946898296,0.4214188815347054,0.2549318565901445,0.262463666785222,38356.401098259084,0.539647866507228,0.4269125748383351,0.25863604496800846,0.35074307117634235
"Gini index","tree",7,49,67.4708947202884,0.3780209565259672,0.2923672267875166,0.3366556628159209,0.23431193066287687,0.18091294863129168,1586.8672469853173,0.3066219446344926,0.3437131266129439,0.23682782355037235,0.20188340138524596
"Gini index","tree",7,55,54.05325080893454,0.17568991742066997,0.18512204305579852,0.1861119811975937,0.17930033200836357,0.09679092027726671,0.1882093061727594,0.19398442662214313,0.18874374734975574,0.1802870080439038,0.09919505464590866
"Gini index","tree",7,63,50.725571149945395,0.1916684048573296,0.18588153795043869,0.20482329137201935,0.18747983102533528,0.10608024676901986,0.20910159504970507,0.19531948258408707,0.21017504165852163,0.1890433370983644,0.11022052633627176
"Gini index","tree",7,71,47.59141028381716,0.2435637084952698,0.20116739869871847,0.2272133105792785,0.19478192281821632,0.12027822220232637,0.304956554877943,0.2119361934673644,0.23224099732978803,0.19703534231371242,0.12693220791141516
"Gini index","tree",7,80,41.34257342703515,0.24683629968390067,0.2116087065353168,0.20304298667951112,0.1722606422614789,0.10790261921295705,0.33332487557505736,0.21658757622132022,0.20718708546527198,0.17452497790439211,0.11533348752774741
"Gini index","tree",7,90,32.13992448119806,0.1819803683316459,0.19219374773580952,0.2052696548411438,0.17555839521917574,0.10239557662220525,0.210557022852458,0.20256887020878508,0.21025619053349698,0.17715196575107153,0.10685838656191832
"Gini index","tree",7,101,26.691970118650204,0.22475720408195407,0.21937461488428062,0.2685932799164128,0.20824286591661767,0.13361306362750153,0.2358964197856885,0.22372042879657064,0.27099162378706626,0.20835143874132644,0.13570916063457922
"Gini index","tree",7,115,23.335689047253148,0.18085341019783174,0.1800529754481914,0.19837984545982393,0.18039883144656413,0.10091953504291316,0.1956633315455802,0.18064168826113283,0.19664852240135827,0.17941667785911258,0.1015763694142865
"Gini index","tree",7,129,20.685938388911037,0.2037195828184678,0.16529311166362032,0.15004638981383575,0.14724985676089378,0.0811086177151862,0.2872239268216598,0.17293231236151593,0.14353626422571097,0.14377315600717955,0.08260666230393336
"Gini index","tree",7,146,18.7033055341061,0.07944378562256073,0.11742941380982146,0.07793948016738626,0.10324959604735007,0.03951301394483077,0.0911188742636167,0.13113685538504125,0.07807392301216547,0.10263105337010991,0.04065276469388865
"Gini index","tree",7,165,17.654927200989388,0.05369093272441661,0.09816864498378249,0.05040123921556537,0.08412025574726503,0.026093781099561016,0.05848525993343834,0.10728251470103596,0.05152118354654592,0.0837011869216869,0.027043712365769017
"Gini index","tree",7,186,15.956252974126517,0.045360773279540446,0.08789761887300084,0.04063024460671193,0.0764571545720551,0.021437519393537788,0.05120214801395132,0.1000847964214443,0.04165493859535361,0.0759657612959904,0.022526606531708248
"Gini index","tree",7,210,14.013220804973972,0.041292924897937566,0.07966988220051804,0.04063145060998543,0.07802203511432924,0.020989945424417986,0.04755194398400617,0.09523018865279544,0.04034670239885381,0.0757575793426711,0.02155275711447202
"entropy","tree",7,21,737.2186686757188,15.039908530254728,2.146749728553929,1.9007588516269651,0.632682000279871,1.497478260092515,26501.906452735966,2.143477138322511,1.9100765112375646,0.6369513330516711,1.6381174829755336
"entropy","tree",7,24,587.0150106857906,4.870678717376471,1.3166382628672038,1.4002446499425134,0.5266456945969444,0.9281825318400732,6.611949688481572,1.347825067342545,1.4079660203091657,0.5294563008500669,0.9603546326441313
"entropy","tree",7,27,502.9441492816206,9.801516415570536,1.003276733499583,1.2684073753054803,0.4962052206332188,0.9637657017395725,16.335637099636077,1.0210475424310028,1.2809333019345046,0.500523499073967,1.0263377239647808
"entropy","tree",7,30,150.16441370616656,7.754053752711761,1.0465525275609142,1.34013104816366,0.5138788562696374,0.9717828712429457,13.12014584167994,1.053796142663226,1.350040746468137,0.5175575020846981,1.0302973731984155
"entropy","tree",7,34,129.39497448872228,5.8637352152198075,0.993546871061096,1.094946452251416,0.45144610318151995,0.8110796835456626,9.28723860412412,0.996564799796606,1.0966741472696477,0.4540846790100475,0.8549366154186213
"entropy","tree",7,38,90.23590974352257,5.0280073403238,0.800208379590367,0.7910637754499962,0.3762240918198405,0.6037612102645816,8.895714071872598,0.821252563692658,0.8009716166340316,0.3817845600027661,0.6597866267744901
"entropy","tree",7,43,67.3227716080877,3.5991579843131256,0.8290403925925199,1.0589307901219533,0.42464308689723346,0.6958046838594056,5.779633380062768,0.8233097756410462,1.0609251856548534,0.4277736308795072,0.7374333477570132
"entropy","tree",7,49,64.3994421592045,3.2409701166607157,0.6480481200665933,1.0040628870563706,0.4273997809599346,0.6446015502841946,5.343553660914553,0.6491008477104586,1.0045865589652827,0.4290716751771849,0.6801796080483555
"entropy","tree",7,55,55.591461707175725,4.338719707027438,0.7386598845294414,0.8726726230162452,0.39642393217495653,0.5947384499190046,7.7322302095190425,0.7571941080379557,0.8673023090401357,0.39624328979315687,0.6308952941688742
"entropy","tree",7,63,49.70382418131723,1.5069519323181093,0.45693004194052256,0.744115506854021,0.3657938836566241,0.4389068086899184,2.3079172465868396,0.4617065383952455,0.7393193643200525,0.3648253974717491,0.4543224384629967
"entropy","tree",7,71,51.9995959656098,1.2531758791999215,0.38137880115075784,0.42248357686228805,0.2607985501050502,0.26854751464602405,2.112682043650292,0.3948332718049883,0.42465912086525975,0.26290317534642954,0.28928241993782944
"entropy","tree",7,80,40.271215983372784,0.7280297637295278,0.32600107545264,0.38018876056862183,0.2469509669691004,0.22515281556395755,1.0801434735413191,0.327793453025637,0.3802990759995171,0.24796529637153808,0.23701393783086971
"entropy","tree",7,90,38.09554903601699,0.4916628119002068,0.2475888550813774,0.25119222891844817,0.2053061410831121,0.15025097710257468,0.7632875066116206,0.2595635742588734,0.24807818759462405,0.20489368568487273,0.1583842355681184
