"name","factor","b","k","ib_chi2p","ib_emd","ib_chi2s","ib_h","ib_kl","oob_chi2p","oob_emd","oob_chi2s","oob_h","oob_kl"
"expand with factor 4",4,1,8,0.0042601064591682265,0.047749114751850175,0.0038641598443737613,0.022022498850907277,0.001995050539253786,0.004312896698329627,0.04412717858766843,0.003958046641726094,0.02228314996041342,0.002037644733075182
"expand with factor 4",4,1,9,0.0042601064591682265,0.047749114751850175,0.0038641598443737613,0.022022498850907277,0.001995050539253786,0.004312896698329627,0.04412717858766843,0.003958046641726094,0.02228314996041342,0.002037644733075182
"expand with factor 4",4,1,10,0.0042601064591682265,0.047749114751850175,0.0038641598443737613,0.022022498850907277,0.001995050539253786,0.004312896698329627,0.04412717858766843,0.003958046641726094,0.02228314996041342,0.002037644733075182
"expand with factor 4",4,1,11,0.0042601064591682265,0.047749114751850175,0.0038641598443737613,0.022022498850907277,0.001995050539253786,0.004312896698329627,0.04412717858766843,0.003958046641726094,0.02228314996041342,0.002037644733075182
"expand with factor 4",4,1,12,0.0042601064591682265,0.047749114751850175,0.0038641598443737613,0.022022498850907277,0.001995050539253786,0.004312896698329627,0.04412717858766843,0.003958046641726094,0.02228314996041342,0.002037644733075182
"expand with factor 4",4,1,13,0.004260053653850262,0.04774887617271222,0.003864115509605584,0.02202237220808047,0.001995026972066184,0.004312837620563494,0.04412698732029696,0.003957998093028447,0.02228301269842623,0.0020376187233603973
"expand with factor 4",4,1,14,0.004260053653850262,0.04774887617271222,0.003864115509605584,0.02202237220808047,0.001995026972066184,0.004312837620563494,0.04412698732029696,0.003957998093028447,0.02228301269842623,0.0020376187233603973
"expand with factor 4",4,1,15,0.004260053653850262,0.04774887617271222,0.003864115509605584,0.02202237220808047,0.001995026972066184,0.004312837620563494,0.04412698732029696,0.003957998093028447,0.02228301269842623,0.0020376187233603973
"expand with factor 4",4,1,16,0.004260053225537049,0.0477488623147977,0.0038641150236357726,0.022022370833246062,0.001995026738500237,0.004312838968743653,0.04412697819355984,0.003957999435617012,0.022283016470424303,0.0020376193954830322
"expand with factor 4",4,1,17,0.004260053225537049,0.0477488623147977,0.0038641150236357726,0.022022370833246062,0.001995026738500237,0.004312838968743653,0.04412697819355984,0.003957999435617012,0.022283016470424303,0.0020376193954830322
"expand with factor 4",4,1,18,0.004260053225537049,0.0477488623147977,0.0038641150236357726,0.022022370833246062,0.001995026738500237,0.004312838968743653,0.04412697819355984,0.003957999435617012,0.022283016470424303,0.0020376193954830322
"expand with factor 4",4,1,19,0.004260053225537049,0.0477488623147977,0.0038641150236357726,0.022022370833246062,0.001995026738500237,0.004312838968743653,0.04412697819355984,0.003957999435617012,0.022283016470424303,0.0020376193954830322
"expand with factor 4",4,1,20,0.004260053225537049,0.0477488623147977,0.0038641150236357726,0.022022370833246062,0.001995026738500237,0.004312838968743653,0.04412697819355984,0.003957999435617012,0.022283016470424303,0.0020376193954830322
"expand with factor 5",5,1,0,120.83221694965134,1.697326666666665,0.8151546216572461,0.36920496141991016,0.9994440068008792,23.11030262897837,1.6957739500702673,0.805904320821263,0.36609420654226454,0.9121525531032257
"expand with factor 5",5,1,1,0.06755977291802001,0.21200592451970204,0.045637436643890396,0.07655714457608317,0.025596626645233492,0.0606724087179412,0.2080587327038931,0.04275784667758338,0.07410321787807707,0.023910760162393005
"expand with factor 5",5,1,2,0.004170427954916999,0.04725235573366982,0.003809287316829425,0.021859190495058446,0.0019628899187306907,0.004259026712271932,0.04341878050963284,0.003923963772550536,0.02218826111127457,0.0020175181483516715
"expand with factor 5",5,1,3,0.0035168331903638736,0.04254082996542136,0.003221420157475882,0.020101549669587018,0.0016580851604727335,0.0037084150432934626,0.03896654457639692,0.003440343465606604,0.0207735581066478,0.0017646986887945293
"expand with factor 5",5,1,4,0.0034983700115413935,0.042401088403314975,0.0032047458484262396,0.02004946422519622,0.0016494517487202118,0.0036930785063324723,0.03883336713411518,0.0034268639185927774,0.02073275102813828,0.0017576533973368217
"expand with factor 5",5,1,5,0.0034977039002743442,0.042396325573017916,0.0032041396323483347,0.020047568362951695,0.0016491387311405124,0.003692491590605968,0.03882867760428137,0.003426338911571939,0.020731161060570876,0.0017573807118756444
"expand with factor 5",5,1,6,0.003497652566570299,0.04239598925572753,0.0032040973095405446,0.020047435515252968,0.001649116080419275,0.0036924276943530493,0.03882834450683886,0.003426285382367355,0.020730998575295888,0.0017573522379090835
"expand with factor 5",5,1,7,0.003497652566570299,0.04239598925572753,0.0032040973095405446,0.020047435515252968,0.001649116080419275,0.0036924276943530493,0.03882834450683886,0.003426285382367355,0.020730998575295888,0.0017573522379090835
"expand with factor 5",5,1,8,0.003497652566570299,0.04239598925572753,0.0032040973095405446,0.020047435515252968,0.001649116080419275,0.0036924276943530493,0.03882834450683886,0.003426285382367355,0.020730998575295888,0.0017573522379090835
"expand with factor 5",5,1,9,0.003497652566570299,0.04239598925572753,0.0032040973095405446,0.020047435515252968,0.001649116080419275,0.0036924276943530493,0.03882834450683886,0.003426285382367355,0.020730998575295888,0.0017573522379090835
"expand with factor 5",5,1,10,0.003497652396599976,0.04239597533069725,0.0032040970866380842,0.0200474348240521,0.0016491159776627605,0.003692429280035072,0.03882833532712379,0.003426287000489417,0.020731003460847306,0.0017573530414967758
"expand with factor 5",5,1,11,0.0034976469200859116,0.042395812188731785,0.003204092090813988,0.020047419213730672,0.0016491134009179612,0.003692431981236553,0.03882832320637824,0.0034262905606514374,0.020731014100912118,0.0017573546812215447
"expand with factor 5",5,1,12,0.0034976469200859116,0.042395812188731785,0.003204092090813988,0.020047419213730672,0.0016491134009179612,0.003692431981236553,0.03882832320637824,0.0034262905606514374,0.020731014100912118,0.0017573546812215447
"expand with factor 5",5,1,13,0.0034976469200859116,0.042395812188731785,0.003204092090813988,0.020047419213730672,0.0016491134009179612,0.003692431981236553,0.03882832320637824,0.0034262905606514374,0.020731014100912118,0.0017573546812215447
"expand with factor 5",5,1,14,0.0034976469200859116,0.042395812188731785,0.003204092090813988,0.020047419213730672,0.0016491134009179612,0.003692431981236553,0.03882832320637824,0.0034262905606514374,0.020731014100912118,0.0017573546812215447
"expand with factor 5",5,1,15,0.0034976469200859116,0.042395812188731785,0.003204092090813988,0.020047419213730672,0.0016491134009179612,0.003692431981236553,0.03882832320637824,0.0034262905606514374,0.020731014100912118,0.0017573546812215447
"expand with factor 5",5,1,16,0.0034976469200859116,0.042395812188731785,0.003204092090813988,0.020047419213730672,0.0016491134009179612,0.003692431981236553,0.03882832320637824,0.0034262905606514374,0.020731014100912118,0.0017573546812215447
"expand with factor 5",5,1,17,0.0034976469200859116,0.042395812188731785,0.003204092090813988,0.020047419213730672,0.0016491134009179612,0.003692431981236553,0.03882832320637824,0.0034262905606514374,0.020731014100912118,0.0017573546812215447
"expand with factor 5",5,1,18,0.0034976415759012574,0.0423957758712155,0.0032040877433270384,0.020047405555823353,0.0016491110626672496,0.003692429000098649,0.038828290108711465,0.003426288007577982,0.020731006342504896,0.0017573533352668474
"expand with factor 5",5,1,19,0.0034976415759012574,0.0423957758712155,0.0032040877433270384,0.020047405555823353,0.0016491110626672496,0.003692429000098649,0.038828290108711465,0.003426288007577982,0.020731006342504896,0.0017573533352668474
"expand with factor 5",5,1,20,0.0034976415759012574,0.0423957758712155,0.0032040877433270384,0.020047405555823353,0.0016491110626672496,0.003692429000098649,0.038828290108711465,0.003426288007577982,0.020731006342504896,0.0017573533352668474
"expand with factor 6",6,1,0,120.83221694965134,1.697326666666665,0.8151546216572461,0.36920496141991016,0.9994440068008792,23.11030262897837,1.6957739500702673,0.805904320821263,0.36609420654226454,0.9121525531032257
"expand with factor 6",6,1,1,0.06806528780007774,0.21228311583714154,0.045680315816531106,0.07660613792947431,0.025648133962103983,0.06085491626140419,0.2081614082152431,0.04279551796521013,0.07414344880030332,0.023946114409432662
"expand with factor 6",6,1,2,0.0042581880976933105,0.04784974842822225,0.0038798528615698277,0.022062964264470263,0.0020006564908595266,0.004324239737732851,0.043914620300061394,0.003979146061307745,0.02234279940724943,0.002046701309561918
"expand with factor 6",6,1,3,0.0037993688203465568,0.044606401003333906,0.0034663880130855946,0.020854499211640013,0.0017863678592759506,0.003933659019083676,0.04084950555760071,0.0036361634802872427,0.02135606621282599,0.0018673901372220994
"expand with factor 6",6,1,4,0.003785289675785277,0.044503113124927406,0.0034536646939721393,0.020816206628167605,0.0017797800949987384,0.0039217444544545005,0.04075159101741464,0.0036256872098959806,0.021325212719705475,0.0018619155324816413
"expand with factor 6",6,1,5,0.0037848877552477843,0.04450016840188656,0.0034533037284796733,0.020815119438405236,0.0017795927607073979,0.003921421786945768,0.04074888912322091,0.0036254072628524522,0.021324387325854368,0.0018617685308902983
"expand with factor 6",6,1,6,0.0037848877552477843,0.04450016840188656,0.0034533037284796733,0.020815119438405236,0.0017795927607073979,0.003921421786945768,0.04074888912322091,0.0036254072628524522,0.021324387325854368,0.0018617685308902983
"expand with factor 6",6,1,7,0.0037848817589998572,0.044500134497894465,0.0034532988201534504,0.020815104579050083,0.0017795901272277168,0.0039214196561720635,0.04074885996271024,0.0036254052409768725,0.021324381395556383,0.0018617675017637814
"expand with factor 6",6,1,8,0.003784882010662125,0.0445001321074952,0.003453299090155897,0.020815105391895652,0.0017795902591685301,0.003921418424540081,0.04074885604665941,0.003625404408334841,0.021324378888953957,0.0018617670213613622
"expand with factor 6",6,1,9,0.003784863809246299,0.044499893067529564,0.003453281559140199,0.02081505273900198,0.0017795813806925167,0.003921413679782284,0.04074866444151221,0.0036253991609569614,0.021324363545331272,0.0018617644805403834
"expand with factor 6",6,1,10,0.003784863809246299,0.044499893067529564,0.003453281559140199,0.02081505273900198,0.0017795813806925167,0.003921413679782284,0.04074866444151221,0.0036253991609569614,0.021324363545331272,0.0018617644805403834
"expand with factor 6",6,1,11,0.003784863809246299,0.044499893067529564,0.003453281559140199,0.02081505273900198,0.0017795813806925167,0.003921413679782284,0.04074866444151221,0.0036253991609569614,0.021324363545331272,0.0018617644805403834
"expand with factor 6",6,1,12,0.003784863809246299,0.044499893067529564,0.003453281559140199,0.02081505273900198,0.0017795813806925167,0.003921413679782284,0.04074866444151221,0.0036253991609569614,0.021324363545331272,0.0018617644805403834
"expand with factor 6",6,1,13,0.003784816547274203,0.04449959067715591,0.003453242767075993,0.020814935434993388,0.0017795605850669954,0.003921349976808547,0.04074836052548705,0.0036253462801947934,0.021324207404843733,0.0018617362570257628
"expand with factor 6",6,1,14,0.003784816547274203,0.04449959067715591,0.003453242767075993,0.020814935434993388,0.0017795605850669954,0.003921349976808547,0.04074836052548705,0.0036253462801947934,0.021324207404843733,0.0018617362570257628
"expand with factor 6",6,1,15,0.003784816547274203,0.04449959067715591,0.003453242767075993,0.020814935434993388,0.0017795605850669954,0.003921349976808547,0.04074836052548705,0.0036253462801947934,0.021324207404843733,0.0018617362570257628
"expand with factor 6",6,1,16,0.003784816547274203,0.04449959067715591,0.003453242767075993,0.020814935434993388,0.0017795605850669954,0.003921349976808547,0.04074836052548705,0.0036253462801947934,0.021324207404843733,0.0018617362570257628
"expand with factor 6",6,1,17,0.0037848105510747353,0.044499556773154585,0.0034532378587820455,0.020814920575605553,0.0017795579516058154,0.003921347846076235,0.040748331364967985,0.0036253442583553818,0.02132420147461546,0.00186173522791789
"expand with factor 6",6,1,18,0.003784810802741135,0.044499554382754485,0.0034532381287896256,0.020814921388476976,0.0017795580835490907,0.003921346614451806,0.04074832744891627,0.003625343425716712,0.021324198967989278,0.0018617347475178916
"expand with factor 6",6,1,19,0.003784810802741135,0.044499554382754485,0.0034532381287896256,0.020814921388476976,0.0017795580835490907,0.003921346614451806,0.04074832744891627,0.003625343425716712,0.021324198967989278,0.0018617347475178916
"expand with factor 6",6,1,20,0.003784810802741135,0.044499554382754485,0.0034532381287896256,0.020814921388476976,0.0017795580835490907,0.003921346614451806,0.04074832744891627,0.003625343425716712,0.021324198967989278,0.0018617347475178916
"no expansion",1,2,0,24.621443796215466,1.6893066666666656,0.8146239387289725,0.3688835159829475,0.9294669205792845,49.49534700691579,1.707356801918208,0.8103870150590468,0.36685000245061344,0.9444069195783064
"no expansion",1,2,1,0.05800007618409014,0.19325204790212108,0.04119367768578759,0.07299233536117161,0.023112502602457664,0.05123551067616118,0.19402105644590897,0.040662513605575525,0.07195774252079828,0.022009402383746338
